"Campaign Name",Region,"Ad Set Name","Delivery Status","Delivery Level",Reach,Impressions,Frequency,"Result Type",Results,"Amount Spent (EUR)","Cost per Result",Starts,Ends,"Reporting Starts","Reporting Ends"
"Automated Discrimination - CH",Valais,Nurse,active,adset,112,116,1.0357142857143,"Link Clicks",3,0.48393530997305,0.16131176999102,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,Nurse,active,adset,98,100,1.0204081632653,"Link Clicks",1,0.49423180592992,0.49423180592992,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,Nurse,active,adset,49,49,1,"Link Clicks",2,0.19563342318059,0.097816711590296,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,Nurse,active,adset,4,4,1,"Link Clicks",1,0.03088948787062,0.03088948787062,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Vaud,"Preschool teacher",active,adset,194,197,1.0154639175258,"Link Clicks",16,1.0058823529412,0.062867647058824,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva","Preschool teacher",active,adset,172,178,1.0348837209302,"Link Clicks",12,1.0588235294118,0.088235294117647,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,"Preschool teacher",active,adset,126,125,0.99206349206349,"Link Clicks",10,0.62470588235294,0.062470588235294,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,"Preschool teacher",active,adset,98,96,0.97959183673469,"Link Clicks",6,0.56117647058824,0.093529411764706,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,"Preschool teacher",active,adset,68,66,0.97058823529412,"Link Clicks",1,0.36,0.36,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,"Preschool teacher",active,adset,67,67,1,,,0.27529411764706,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Jura,"Preschool teacher",active,adset,39,41,1.0512820512821,"Link Clicks",2,0.23294117647059,0.11647058823529,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,"Preschool teacher",active,adset,2,2,1,,,0.010588235294118,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,"Truck Driver",active,adset,179,173,0.96648044692737,"Link Clicks",10,0.83664804469274,0.083664804469274,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,"Truck Driver",active,adset,2,2,1,,,0.01072625698324,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Jura,"Truck Driver",active,adset,13,13,1,,,0.075083798882682,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,"Truck Driver",active,adset,76,77,1.0131578947368,"Link Clicks",3,0.35396648044693,0.11798882681564,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva","Truck Driver",active,adset,86,82,0.95348837209302,"Link Clicks",4,0.45050279329609,0.11262569832402,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,"Truck Driver",active,adset,134,131,0.97761194029851,"Link Clicks",6,0.42905027932961,0.071508379888268,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,"Truck Driver",active,adset,139,134,0.96402877697842,"Link Clicks",9,0.57921787709497,0.064357541899441,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Vaud,"Truck Driver",active,adset,254,246,0.96850393700787,"Link Clicks",19,1.2549720670391,0.066051161423111,2020-08-31,Ongoing,2020-09-01,2020-09-02
