"Campaign Name",Region,"Ad Set Name","Delivery Status","Delivery Level",Reach,Impressions,Frequency,"Result Type",Results,"Amount Spent (EUR)","Cost per Result",Starts,Ends,"Reporting Starts","Reporting Ends"
"Automated Discrimination - CH",Jura,"Legal Counsel",active,adset,22,22,1,,,0.09490099009901,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,"Legal Counsel",active,adset,99,99,1,"Link Clicks",2,0.49559405940594,0.24779702970297,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,"Legal Counsel",active,adset,115,116,1.0086956521739,"Link Clicks",4,0.37960396039604,0.09490099009901,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,"Legal Counsel",active,adset,123,123,1,"Link Clicks",1,0.43232673267327,0.43232673267327,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,"Legal Counsel",active,adset,162,160,0.98765432098765,"Link Clicks",4,0.69594059405941,0.17398514851485,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva","Legal Counsel",active,adset,255,260,1.0196078431373,"Link Clicks",6,1.0755445544554,0.17925742574257,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Vaud,"Legal Counsel",active,adset,301,299,0.99335548172757,"Link Clicks",3,1.1704455445545,0.39014851485149,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,"Machine Learning",active,adset,85,93,1.0941176470588,"Link Clicks",1,0.4431884057971,0.4431884057971,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,"Machine Learning",active,adset,81,83,1.0246913580247,"Link Clicks",2,0.38275362318841,0.1913768115942,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Vaud,"Machine Learning",active,adset,215,229,1.0651162790698,"Link Clicks",4,1.1684057971014,0.29210144927536,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,"Machine Learning",active,adset,87,96,1.1034482758621,,,0.30217391304348,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,"Machine Learning",active,adset,167,173,1.0359281437126,"Link Clicks",2,0.82594202898551,0.41297101449275,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva","Machine Learning",active,adset,146,149,1.0205479452055,"Link Clicks",3,0.81586956521739,0.27195652173913,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,"Machine Learning",active,adset,3,3,1,"Link Clicks",1,0.05036231884058,0.05036231884058,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Jura,"Machine Learning",active,adset,26,26,1,"Link Clicks",1,0.12086956521739,0.12086956521739,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Vaud,Nurse,active,adset,240,245,1.0208333333333,"Link Clicks",7,1.2605687203791,0.18008124576845,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,Nurse,active,adset,209,217,1.0382775119617,"Link Clicks",2,0.76244075829384,0.38122037914692,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,Nurse,active,adset,4,4,1,"Link Clicks",1,0.030497630331754,0.030497630331754,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Jura,Nurse,active,adset,34,34,1,,,0.12199052132701,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,Nurse,active,adset,56,56,1,"Link Clicks",2,0.24398104265403,0.12199052132701,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,Nurse,active,adset,110,113,1.0272727272727,"Link Clicks",1,0.56928909952607,0.56928909952607,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,Nurse,active,adset,128,133,1.0390625,"Link Clicks",3,0.57945497630332,0.19315165876777,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva",Nurse,active,adset,162,166,1.0246913580247,"Link Clicks",2,0.64045023696682,0.32022511848341,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva","Preschool teacher",active,adset,195,198,1.0153846153846,"Link Clicks",13,1.1310352941176,0.087002714932127,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,"Preschool teacher",active,adset,138,139,1.0072463768116,"Link Clicks",10,0.66409411764706,0.066409411764706,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,"Preschool teacher",active,adset,105,106,1.0095238095238,"Link Clicks",7,0.57070588235294,0.081529411764706,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Jura,"Preschool teacher",active,adset,44,44,1,"Link Clicks",2,0.23865882352941,0.11932941176471,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,"Preschool teacher",active,adset,74,74,1,"Link Clicks",2,0.40468235294118,0.20234117647059,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,"Preschool teacher",active,adset,71,74,1.0422535211268,,,0.26978823529412,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Vaud,"Preschool teacher",active,adset,221,224,1.0135746606335,"Link Clicks",17,1.1206588235294,0.065921107266436,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,"Preschool teacher",active,adset,2,2,1,,,0.010376470588235,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Jura,"Truck Driver",active,adset,15,15,1,,,0.072888349514563,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,"Truck Driver",active,adset,82,86,1.0487804878049,"Link Clicks",3,0.36444174757282,0.12148058252427,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva","Truck Driver",active,adset,97,97,1,"Link Clicks",4,0.49980582524272,0.12495145631068,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,"Truck Driver",active,adset,137,140,1.021897810219,"Link Clicks",6,0.46856796116505,0.078094660194175,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,"Truck Driver",active,adset,147,149,1.0136054421769,"Link Clicks",10,0.65599514563107,0.065599514563107,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,"Truck Driver",active,adset,202,206,1.019801980198,"Link Clicks",12,0.94754854368932,0.078962378640777,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Vaud,"Truck Driver",active,adset,270,273,1.0111111111111,"Link Clicks",19,1.3328155339806,0.070148185998978,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,"Truck Driver",active,adset,2,2,1,,,0.010412621359223,,2020-08-31,Ongoing,2020-09-01,2020-09-02
