"Campaign Name",Region,"Ad Set Name","Delivery Status","Delivery Level",Reach,Impressions,Frequency,"Result Type",Results,"Amount Spent (EUR)","Cost per Result",Starts,Ends,"Reporting Starts","Reporting Ends"
"Automated Discrimination - CH",Neuchâtel,Nurse,active,adset,18,19,1.0555555555556,,,0.050613496932515,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,Nurse,active,adset,71,76,1.0704225352113,"Link Clicks",1,0.25306748466258,0.25306748466258,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Jura,Nurse,active,adset,15,15,1,,,0.070858895705521,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,"Legal Counsel",active,adset,3,3,1,,,0.010551724137931,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Vaud,Nurse,active,adset,87,93,1.0689655172414,"Link Clicks",4,0.47576687116564,0.11894171779141,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,Nurse,active,adset,1,1,1,"Link Clicks",1,0.010122699386503,0.010122699386503,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva","Legal Counsel",active,adset,111,106,0.95495495495495,"Link Clicks",4,0.50648275862069,0.12662068965517,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Vaud,"Legal Counsel",active,adset,109,104,0.95412844036697,"Link Clicks",1,0.31655172413793,0.31655172413793,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,"Legal Counsel",active,adset,51,48,0.94117647058824,"Link Clicks",2,0.23213793103448,0.11606896551724,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Unknown,"Legal Counsel",active,adset,1,1,1,,,0.010551724137931,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,"Legal Counsel",active,adset,45,43,0.95555555555556,"Link Clicks",1,0.14772413793103,0.14772413793103,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,"Legal Counsel",active,adset,45,44,0.97777777777778,,,0.17937931034483,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,"Legal Counsel",active,adset,30,30,1,"Link Clicks",1,0.14772413793103,0.14772413793103,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,"Preschool teacher",active,adset,2,2,1,,,0.010242424242424,,2020-08-31,Ongoing,2020-09-01,2020-09-02
